label,tweet
1,extreme weather in sardinia \n extremeweather weatherwarning\n#italy lombardy\xe2\x80\xa6
1,it s coming..thunderstorm springtime calmbeforethestorm
1,where is thunder where is storm where is it?? thunderstorm  absolutely clear sky and ful\xe2\x80\xa6
1,"rt  imd has issued thunderstorm warning for delhi ncr region and adjoining states of punjab, haryana, western uttar pradesh, h\xe2\x80\xa6"
1,"bright lightning, loud thunder.. this is going to be some good sleep \xf0\x9f\x98\xb4\nthunderstorm"
1,thunderstorms possible later tonight ..keep an eye on the weather..  \xe2\x80\xa6 \xe2\x80\xa6 \xe2\x80\xa6 \xe2\x80\xa6 \xe2\x80\xa6 \xe2\x80\xa6\xe2\x80\xa6\xe2\x80\xa6\xe2\x80\xa6
1,dos and don ts during thunderstorm: delhi government issues advisory
1,revealed \xe2\x80\x93 us senate document confirms national and global weather modification (geoengineering) programs:\xe2\x80\xa6
1,more lightning thunderstorm deaths this summer
1,today s weather in madurai :\npartly cloudy and pleasant day ahead.\xe2\x98\x81\xef\xb8\x8f\nmax: 35/36\nmin: 24/25\nisolated thunderstorm\xe2\x80\xa6
1,rt  alert\n thunderstorm and lightning reports across india .\nrain lightningstrikes thunderstorm
1,rt  thunderstorm and lightening with squally winds in delhi ncr and around. please stay safe.
1,rt  thunderstorm : death toll in up mounts to 39\n
1,thunderstorm \xe2\x9a\xa1 and rain in ncr faridabad\nmetro running at frequency of 15m on violet line \nthunderstorm delhincr
1,rt  incredible lightning shot from onalaska tonight! thanks to gary lamprecht for the photo! wiwx thunderstorm
1,thunderstormlive from churu\nthunderstorms thunderstorm\n
1,here comes trouble! weather sky clouds thunder thunderstorm lightning\xe2\x80\xa6
1,70 flights diverted at delhi airport due to dust storm\ndelhi thunderstorm
1,rt  severe thunderstorm warnings have been issued in southern ontario.\n\n#onstorm auroraon windy maythefourthbewithyou\xe2\x80\xa6
1,stay dry austin texas\n#atx thunderstorm \n
1,suddenly change climate duststorm  thunderstorm  noida
1,after the dust storm hits delhi. the visibility has dropped in the matter of minutes. delhi duststorm thunderstorm
1,italy is always lovely at this time of year. thunderstorm
1,scattered shower and thunderstorm this morning over the tri-state. isolated severe weather possible this afternoo\xe2\x80\xa6
1,thunderstorms a few nights ago\n\nthundercloud thunderstorm lightning \nlightningstrike stormchasing chasing\xe2\x80\xa6
1,"rt  i am no pro photographer, but i  caught a double rainbow after a thunderstorm in garden city, michigan :) it may be hard t\xe2\x80\xa6"
1,rt  cold front slipping east with a few showers and thunderstorm is possible across the tri-state tonight into saturday. wind\xe2\x80\xa6
1,i can\xe2\x80\x99t stand it when weather wakes me up from my sleep. it makes me all nervous. weather  thunderstorm
1,loji lo agaya toofan dust all over.stay safe delhites and nearby people thunderstorm gurgoan
1,"rt  met dept issues warning \xe2\x9a\xa0\xef\xb8\x8f of thunderstorm accompanied with squall &amp; hail in large parts of northern, eastern india toda\xe2\x80\xa6"
1,dehradun rishikesh haridwar \xe0\xa4\x89\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xa4\xe0\xa4\xb0\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb6\xe0\xa5\x80 \n\nweatherwarning for next 5 days. light to moderate rain \xe2\x98\x94 /\xe2\x80\xa6
1,"i love a good thunderstorm, but the river was looking pretty high earlier today. and the radar map indicates more\xe2\x80\xa6"
1,thunderstorms &amp; climate changes in various cities.. we are going towards end of era.. 2029 will not be there as pr\xe2\x80\xa6
1,"supercell with a significant rfd cut near greensburg, kansas on may 1, 2018. supercell stormchasing weather\xe2\x80\xa6"
1,rt  home hail preparedness - watch the video at  thunderstorm tstorm hailstorm homesafety resi\xe2\x80\xa6
1,rt  for those in atx &amp; surrounding areas  kvue has up to the minute updates thunderstorm tornado &amp; hail storms. they also ha\xe2\x80\xa6
1,this is nothing if compared to the storm inside.. but don t let anything stop you!!\n\nitisinthename soloprakriti\xe2\x80\xa6
1,be safe brother. weather condition is improving in delhi. thunderstorm
0,this is how you look after your  bike trip  \xf0\x9f\x98\x86\xf0\x9f\x99\x88 thunderstorm rain \nhair on point \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 \nrainraingoaway \xe2\x9b\x88\xe2\x98\x94\xef\xb8\x8f\xe2\x80\xa6
1,"| newsalert || 53 people dead, 65 injured following thunderstorm across the country |"
1,rt  when its europeday a very beautiful morning makes up for all the lost energy. elclasico travel luxembourg io18 \xe2\x80\xa6
1,"the death toll in uttar pradesh rises to 51, out of which eight people died due to drowning in barabanki district.\xe2\x80\xa6"
1,"and, lightning in slo-mo thunderstorm duststorm"
1,"storms rolling in thunderstorm blackclouds  nashville, tennessee"
1,rt  mother nature at it s finest \xe2\x9b\x88\xf0\x9f\x8c\xa7\xf0\x9f\x8c\xac\nsevereweather\n#pouringrain\n#thunderstorm thunderlightningshow\n#hobart\n#tasmania\n#austral\xe2\x80\xa6
1,"when thunder roars, go indoors! travelers warned. the advisory has asked travelers to avoid travelling during the\xe2\x80\xa6"
1,all schools (government &amp; private) to be closed on 7th &amp; 8th may due to likelihood of thunderstorm at gurugram\xe2\x80\xa6
1,"rt  thunderstorm: death toll mounts up to 56, more rains likely\n"
1,"weather alert! imd issues fresh warning for next five days; thunderstorm, heavy rains likely in westbengal,\xe2\x80\xa6"
1,"dust storm lashes delhi-ncr on monday, thunderstorm may hit today  india\xe2\x80\xa6"
1,"thunderstorm alert live updates: storm in north india, rains in haryana, weather forecast today; all details\n\n"
1,check out the live status of lightning and thunderstorm across westbengal near asansol and bankura :\xe2\x80\xa6
1,"sky is clear, \nkids on holiday .. \nthunderstorms at home..\n\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x98\xb3\xf0\x9f\x99\x84 .. \xf0\x9f\x98\x82\xf0\x9f\x98\x85\xf0\x9f\x98\x82\nthunderstorm"
1,"had there not been storms, i won\ t hv become strong enough to walk through them.. \n\nstorm storms stormy\xe2\x80\xa6"
1,halo seen around sun in madurai today. this indicates wet spell ahead.\xe2\x9b\x88\xef\xb8\x8f\npicture courtesy: hindu \nthunderstorm\xe2\x80\xa6
1,"thunderstorm, squall likely in north india hill states tomorrow: imd\n"
1,be safe stay at home don t go outside until very much needed thunderstorm
1,"weather 14/5 - due to upper air cyclonic circulation in south &amp; north,\xe2\x80\xa6"
1,thunderstorm in yamunanagar!! awesome weather. on the other hand a thunderstorm by srh blew rc away!! \xf0\x9f\x98\xa2\nsrhvrc
1,rt  very important weather update. just in from meteorological center. alert for many districts. thunderstorm duststorm h\xe2\x80\xa6
1,"taken seconds apart. \xe2\x98\x81\xef\xb8\x8f\xf0\x9f\x8c\xa5\xef\xb8\x8fto storm, or not to storm, that is the question. \xf0\x9f\xa4\x94\n.\ntoronto weather sun cloud storm\xe2\x80\xa6"
1,nothing like thunder in the morning wednesday! thunderstorm may rain
1,thunderstorm on the way.. goodnight\n.\n.\n.\n#nature\xe2\x80\xa6
1,rt  people enjoying cool weather due to winds and light shower at india gate in delhi thunderstorm delhi indiagate
1,warning for some extreme weather conditions in the early part of the week\n\nheatwave thunderstorm mercury\xe2\x80\xa6
1,"series of thundercells forming in and around the ncr region. thunderstorm duststorm squall, delhi, gurgaon,\xe2\x80\xa6"
1,"thunderstorm warning by imd over north, south india; hailstorm in hill states"
1,rt  ensuring safety when lightning strikes - my compilation of a few points -  thunderstorm
1,very important weather update. just in from meteorological center. alert for many districts. thunderstorm\xe2\x80\xa6
,rt  thunderstorm to hit north india will the umbrella hold?\n1750 s print from rajasthan\n#thundershower thu\xe2\x80\xa6
1,thunderstorm arrives in haryana
1,| newsalert || thunderstorm accompanied by squall and hail likely to lash parts of northern and eastern india beside\xe2\x80\xa6  |
1,the storm is here. dust and wind all around. gurugram thunderstorm
1,wait for it.. lightning slomo thunderstorm weather
1,08 may(day 3): thunderstorm accompanied with squall and hail very likely at isolated places over jammu &amp; kashmir\xe2\x80\xa6
1,"now that is what we call  direct  answers \nthank you veterans \n\nthunderstorm destroys solar farm in india, experts\xe2\x80\xa6"
1,fishermen in the region have been advised not to venture into the sea during the next 24-48 hours. thunderstorm
1,"rt  6/5/2018: wind gust &amp; moderate thunderstorm activity expected in north india. parts of rajasthan, delhi, harayana, hima\xe2\x80\xa6"
1,thunderstorm developing over hyderabad
1,most of the thunderstorm activity has been confined to the olympics and cascades of pierce &amp; lewis counties. how\xe2\x80\xa6
1,the last person leaving office is also responsible to make sure all the flower pots are moved to a secure place. thunderstorm delhiweather
1,rt  beautiful pic of a storm rolling in. dronepilot dronephotography thunderstorm realtorlife
1,"imd issues 24-hour dust, thunderstorm warning in hill states\n"
1,the thunderstorm stormed the city . my burst mode captured a rare moment kolkata stormy
1,thunderstorm in monument valley hd wallpaper\n\ndownload this wallpaper in your resolution:\n
1,wildflowers everywhere \xf0\x9f\x98\x8d two hours before the thunderstorm started in lower franconia \xe2\x9a\xa1\nhas been nice day \xf0\x9f\x98\x8a\xe2\x80\xa6
1,today s weather in madurai :\npartly cloudy and warm day.\xf0\x9f\x8c\xa5\xef\xb8\x8f\nmax: 35/36\nmin: 25/26\nisolated thunderstorm likely ar\xe2\x80\xa6
1,rt  several parts of north india including delhi are likely to witness witness thunderstorm and squall today. catch more live\xe2\x80\xa6
,thunderstorm to hit north india will the umbrella hold?\n1750 s print from rajasthan\n#thundershower\xe2\x80\xa6
1,"rt  squall, thunderstorm in next two days: imd\n"
1,massive thunderstorm and squall has hit rajasthan and tripura. catch live updates here:  thunderstorm
1,dhaka sky announcing thunderstorm thunderstorms storm stormchaserfamily weatherpicofday weatheralert clouds\xe2\x80\xa6
1,mordor approaches..stormscoming stormclouds sky thunderstorm\xe2\x80\xa6
1,"through the pages of our lives\nwe discover some people\nsome of them, however, were blown by wind and shaken\nit does\xe2\x80\xa6"
1,rt  current radar map 1:28pm edt see this map live at  weather news humid hot steam storm he\xe2\x80\xa6
1,sudden change in weather in ghaziabad rite now.. thunderstorm weather weatheralert weatherforecast
1,yesterday sandstorm\ntoday thunderstorm\n\nresponsible - narender modi\nsource - aap congress rahulgandhi
1,till now everything is fine in delhi. hoping same for haryana and other states.\nduststorm\n#thunderstorm \nstorm
,"| newsalert || delhi govt orders closure of all evening schools (second shift) tomorrow, in wake of imd warning on thunderstorm |"
,thunderstorm in north india: here are the dos and don ts as per the weather department\n
1,definitely not the best of times to be outside..better to stay inside and sleep..thunderstorm
1,"severe thunderstorm, massive flooding hits germany  by  thunderstorm"
1,sandstorm in suratgarh last night.. be careful guys.. it s so dangerous. thunderstorm
1,rt  that wind was quite the event last night \xf0\x9f\x92\xa8\xe2\x98\x81\xef\xb8\x8f rain nature clouds mountains photooftheday weather photography pi\xe2\x80\xa6
1,| rt  thunderstorm live updates || delhi: metro services between indraprastha and karolbagh metro stations disrupted after a\xe2\x80\xa6 |
1,"looks like we, east indians, will need to dip our beaks into the climateresilience research currently happening in\xe2\x80\xa6"
,the thunderstorm has killed 124 people last week. stay safe.\n\nit s coming again thunderstorm
1,imd issues warning about weather condition over some parts of north-west india during next 2 days. thunderstorm\xe2\x80\xa6
0,the one i love \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x92\x9b\xf0\x9f\xa5\x98 spanishgp f1 paella galletas wine thunderstorm kilor\xc3\xbd\xc5\xbeekilomasa osudov\xc3\xa1\xe2\x80\xa6
1,"and it s finally here ..in the capital\nthe much anticipated, the much awaited thunderstorm delhi"
1,oww big storm over head thunderstorm ruralfrance heavyrainfall
1,rt  lots of low shear/high cape coming up this week. maybe i can eek out something like this little guy in june of last spring? l\xe2\x80\xa6
0,"the sensation of being a small speck might actually make you a kinder, more generous person.\n.\n.\nsandstorm\xe2\x80\xa6"
1,sealed and seated. \nthunderstorm delhi
1,thunderstorm i don t know which world are these airline companies from inspite of warnings of bad weathe\xe2\x80\xa6
1,40% of mangoes are damaged due to weather conditions in north india\nnorthindia damagecrop thunderstorm mangoes
1,a spell of rain thunderstorm accompanied with squall (wind speed 50-70 kmph) likely to hit delhi-ncr during next 3 to 4 hours
1,state wise deaths and injuries due to thunderstorm/#lightning:-\n\n#andhrapradesh-09 died\nuttarpradesh-29 died &amp; 35\xe2\x80\xa6
1,rt  looking really nice again for tomorrow ahead of some rain and thunderstorm chances later this week. latest news4buffalo\xe2\x80\xa6
1,i ve been waiting for this storm all day. \n\nlovenature thunderstorm letitrain
1,"rt  thunderstorm accompanied with gusty winds occur at isolated places over j&amp;k, himachal pradesh, uttarakhand, punjab, hary\xe2\x80\xa6"
1,rt  thunderstorm saturdaynight 5/5 athens attica greece stormseason storm lightning weather meteo meteorology nightscape\xe2\x80\xa6
,check out the live lightning and thunderstorm status across india:  lightningstrikes\xe2\x80\xa6
1,rt  the fear of this thunderstorm is in the heart of everyone!!\nstormalert stromfear\n#thunderstorm
1,thunderstorm hits delhi \nit s so scary\xf0\x9f\x98\x90 stay safe people..\nthunderstorm staysafe
1,"rt  met dept issues warning of thunderstorm accompanied with squall &amp; hail in large parts of northern, eastern india today."
1,thunderstorm is likely to hit delhi tomorrow. all evening schools will be closed tomorrow. catch live updates here:\xe2\x80\xa6
1,and clouding at 10pm earlier.  satellite. thunderstorm
1,"in delhi, we now call the thunderstorm as  acche din"
1,rt  at 4pm in gurgaon via wa thunderstorm
1,rt  rollbackbitspilanifeehike\n#birlaspeakup\na peaceful yet strong protest against unjustifiable regular fee hikes by a top i\xe2\x80\xa6
1,rt  congress to stand with all the families who have lost their dear ones in the thunderstorm thunderstorm
1,rt  helpline for thunderstorms helpline thunderstorm naturaldisaster safeindia ndrf
1,"duststorm lashes delhincr on monday, thunderstorm may hit today; updates\n"
1,thunderstorm has reached delhi and met department urges people to stay inside\nthunderstorm \n
1,no power = boredom.  5 minute thunderstorm changed my day.. zz zz  toronto torontoweather northyork .. atle\xe2\x80\xa6
1,the storm gives way to morning thunderstorm lightning thunder\xe2\x80\xa6
1,weather has turned stormy in delhi ncr ! it\xe2\x80\x99s thunderstorm here duststorm \nstay indoor..
1,signs are quite ominous. thunderstorm
1,"hello, delhi. no, not that i\xe2\x80\x99m disappointed but where is the storm? \ndelhi delhiweather thunderstorm"
1,no filter needed for this sunset after the rainstorm  thunderstorm sunset\xe2\x80\xa6
1,man tornado watch and thunderstorm warning. this sucks we were just getting into that awesome gamecube incredible\xe2\x80\xa6
0,i find thunderstorms so calming\nthunderstorm
1,"thunderstorm with rain would occur over  and adjoining areas of meerut, hapur,  muzzafarnagar and bijnor during next two hours.\n\nsource:imd"
1,| thunderbolt strikes three young boys to death in guntur || telugu news \nthunderbolt thunderstorm guntur \n |
1,"as tweeted earlier, watch it, spread it. might help some. \nthunderstorm storminindia"
1,"rt  southwest monsoon to hit kerala on may 28; dust storm, squall likely in north india today  thunderst\xe2\x80\xa6"
1,"rt  10 may(day 4): thunderstorm accompanied with gusty winds  very likely at isolated place over westbengal &amp; sikkim, tamiln\xe2\x80\xa6"
1,"inside my home, windows all shut yet the window panes are shaking , so powerful are the winds. thunderstorm duststorm stay safe everyone"
,shri albert einstein honoring delhi cm in advance for successfully managing duststorm in delhi. \n\nany shortcoming\xe2\x80\xa6
1,where is the promised storm  ? i was already in mood to have  \xe0\xa4\x95\xe0\xa4\x9a\xe0\xa5\x8d\xe0\xa4\x9a\xe0\xa5\x87 \xe0\xa4\x86\xe0\xa4\xae \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\x9a\xe0\xa4\x9f\xe0\xa4\xa8\xe0\xa5\x80  !\n\nduststorm thunderstorm delhi
1,reposting  - via  \nquite the golden hour last night in the pass.. more like golden storm!\xe2\x80\xa6
1,"thunderstorm with rain would occur over some places of delhi and adjoining ncr,  \r\r"
1,loving the rain and thunderstorm that is happening right now. thunderstorm springrain
1,may god help who don t have shelter \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\nduststorm thunderstorm
1,western and central northdakota outlook: warming up into wednesday. rain shower and thunderstorm chances return w\xe2\x80\xa6
1,"thunderstorm in next half hour in chandigarh and around, say met officials"
1,rt  this school kid eating an ice cream during heavy rain is my new hero. rain srilanka lka thunderstorm
1,thunderstorm with rain and gusty winds would occur over and adjoining areas of most parts of delhi and ncr includin\xe2\x80\xa6
1,it s raining \xf0\x9f\x8c\xa7\xef\xb8\x8f\xf0\x9f\x8c\x88 there s thunder \xf0\x9f\x8c\xa9\xef\xb8\x8f and it s 15\xc2\xb0c \xf0\x9f\x8c\xa1\xef\xb8\x8fmy favorite kind of storm rain thunderstorm \xe2\x9b\x88\xef\xb8\x8f
1,"how many people are getting killed by duststorm, standstorm, thunderstorm in india and how many people get kille\xe2\x80\xa6"
1,the weather \xf0\x9f\x98\xb1  rain thunderstorm lightning bangalore
1,night time blabbering 127. nothing special here. keep scrolling.\nediting writing thunderstorm slavic serbia\xe2\x80\xa6
1,frequency of trains may differ today coz of thunderstorm in delhi so dear delhimetro commuters don t panic &amp; be s\xe2\x80\xa6
1,a cot was found hanging from high tension wire in mathuranagar colony of firozabad district after a gusty sandstorm\xe2\x80\xa6
1,the meteorological department has warned of thunderstorm accompanied with squall at isolated places in haryana be\xe2\x80\xa6
1,decision taken in panic to shut schools..  clearly poor co-ordination thunderstorm haryana 2days
1,rains leave a trail of destruction\n thunderstorm
1,compliments of nibiru  thunderstorm
1,up at 5:30 comforting my old fat la thunderstorm
1,rt  thunderstorm warning from 5th may 2018 to 7th may 2018 (source: india meteorological department)
1,"rt  severe thunderstorm, massive flooding hits germany"
1,rt  thunderstorm: 80 dead: experts say such type of weather systems experienced after a decade
1,"rt  massive storm, thunder, lightening and crazy winds grip delhi-ncr. thunderstorm"
1,waiting for thunderstorm be like. thunderstorm
1,rt  check out my new vids \xf0\x9f\x98\x99\nmondaymotivaton thunderstorm 3elieve mathematics study
0,rt  hello readers! here is frontpage of today s sandhya times\nlaxminagar encroachment thunderstorm
1,"rt  weatherupdate: apocalypse like thunderstorm, duststorm in delhi ncr kills 3, intensity to be slightly less :"
0,rt  full clip &gt;&gt;  \n corrie thunderstorm sonamkapoorwedding msbuild mehendi boxing
1,"rt  thunderstorm with rain would occur over  and adjoining areas of meerut, hapur,  muzzafarnagar and bijnor during next two ho\xe2\x80\xa6"
1,rt  pea to half-inch diameter hail fell at our office with a strong thunderstorm this afternoon nashville tnwx
,thunderstorm and volcano can be control by supremegod kabir \n
0,streak.. *pun intended*  shotononeplus thunderstorm oneplus5t\xe2\x80\xa6
1,rt  mountain fog landscape thunderstorm forkedlightning stormcloud torrentialrain hurricane-storm..
1,"met dept issues warning \xe2\x9a\xa0\xef\xb8\x8f of thunderstorm accompanied with squall &amp; hail in large parts of northern, eastern indi\xe2\x80\xa6"
1,rt  thunderstorm in bangkok \xe0\xb8\x9d\xe0\xb8\x99\xe0\xb8\x95\xe0\xb8\x81 thunderstorm thailand \xe0\xb8\x88\xe0\xb8\xaa100 \xe0\xb8\x81\xe0\xb8\xa3\xe0\xb8\xb8\xe0\xb8\x87\xe0\xb9\x80\xe0\xb8\x97\xe0\xb8\x9e \xe0\xb8\xa3\xe0\xb8\x96\xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94
1,rough and tumble situation yesterday activated our defensive mode against genuine life and death situation.\xe2\x80\xa6
1,"thunderstorm warning:  issues traffic advisory, starts emergency helpline"
1,rt  imd predicts thunderstorm with gusty winds for the next three days
1,just 15-20 days to go for south west monsoon onset! intensity of pre-monsoon thunderstorms/rain activity will peak\xe2\x80\xa6
1,"duststorm lashes delhincr on monday, thunderstorm may hit today; updates\n"
1,"heavy thunderstorm rain with hailstorm lashed pashan, pune in evening today. pashan imd aws recorded 33mm rai\xe2\x80\xa6"
1,| newsalert || thunderstorm and hailstorm alert issued for uttarakhand s dehradun district for the next 48 hours; a\xe2\x80\xa6  |
1,the weatherman has forecast thunderstorm with squall at isolated places in the state on may 7 and thunderstorm wi\xe2\x80\xa6
1,"rt  a thunderstorm moves across the flint hills near alma, kansas on wednesday, may 2. (ap photo/ orlin wagner)\n\nuse accupho\xe2\x80\xa6"
0,waragainstdowry \nthunderstorm \nsaturdaymotivation \nsaint rampal ji maharaj is the only saint who wants to end in\xe2\x80\xa6
1,rt  check out the live lightning and thunderstorm status across india.
1,"severe thunderstorm threat, with damaging winds, tornadoes shifts to the northeast friday after hammering the pl\xe2\x80\xa6"
1,thunderstorm started in delhi ncr
1,going by the indian met department s prediction made so far is pretty dangerous as we would be unprepared when the\xe2\x80\xa6
0,the event whole of north india was waiting for. finally our met dept manages to predict correctly. thunderstorm\xe2\x80\xa6
1,current radar map 11:23am edt see this map live at  weather news snow lake effect\xe2\x80\xa6
1,"rt  taken seconds apart. \xe2\x98\x81\xef\xb8\x8f\xf0\x9f\x8c\xa5\xef\xb8\x8fto storm, or not to storm, that is the question. \xf0\x9f\xa4\x94\n.\ntoronto weather sun cloud storm thunderst\xe2\x80\xa6"
1,know you guys have seen your rig before but i thought this shot loo\xe2\x80\xa6
1,thunderstorm hits delhi and other adjoining areas alertready besafe
0,thunderstorm delhi s metro blue line is not operational for past half an hour.
1,current fl radar image!radar currentradar rain rainy raining floridaradar flradar flaradar storms\xe2\x80\xa6
1,weather 14/05: high chance of thunderstorm duststorm associated with squall and lightning. thundercells formin\xe2\x80\xa6
1,sunset after thunderstorm
1,watching a distant thunderstorm q&amp;a germany \xf0\x9f\xa6\x8a\xe2\x9b\x88
1,"12 may (day 3):thunderstorm accompanied with gusty winds  very likely at isolated places over jammu &amp; kashmir, ea\xe2\x80\xa6"
1,having a violent thunderstorm now!
0,meteorologists - please consider  kinetic energy factors of wind .  [science snowstorm\xe2\x80\xa6
1,love all the thunder and lightening thunderstorm \xe2\x9a\xa1\xef\xb8\x8f\xf0\x9f\x8c\x92
1,rt  9 killed in thunderstorm in uttarpradesh
1,weather  some heavy hail moving through w/most recent thunderstorm in the madison area. size range fro\xe2\x80\xa6
1,"imd alert forecasts thunderstorm, squall in north india on tuesday"
1,"lightning and storm strike delhi-ncr, up, bengal, andhra; 40 killed..pm modi says saddened by the loss of lives due\xe2\x80\xa6"
0,checking lambs in a hurry! stormsacomin  thunderstorm nofilter\xe2\x80\xa6
1,rt  what\xe2\x80\x99s more destructive than raining buckets? \xe2\x98\x94\xef\xb8\x8f\xf0\x9f\x9b\xa2\n\nhailing taxis. \xf0\x9f\x8c\xa8\xf0\x9f\x9a\x95\xf0\x9f\x9a\x95\n\xf0\x9f\x90\x9d\xf0\x9f\xa5\x81\xf0\x9f\xa4\xa3 severe thunderstorm watch is in effect until 7\xe2\x80\xa6
1,"thunderstorm: dangerous dust storm with light rain in delhi, up, punjab, andhra pradesh etc across country. unfort\xe2\x80\xa6"
1,strong winds and thunderstorm hit new delhi-ncr region  thunderstorm
1,thunderstorm approaching torino north alpignano caselette rivoli collegno italia italy
1,"in view of the warning of thunderstorm and rain between may 7 and may 8 by the met department, the haryana gover\xe2\x80\xa6"
1,rt  ndma holds meeting to review the issues related to recent incidents of thunderstorm and lightning in many parts of the co\xe2\x80\xa6
1,thunderstorm with rain and gusty winds would occur over and adjoining areas of most parts of delhi and ncr includi\xe2\x80\xa6
1,"rt  when everybody is talking about duststorm and thunderstorm , i am thinking about  \xe0\xa4\x95\xe0\xa4\x9a\xe0\xa5\x8d\xe0\xa4\x9a\xe0\xa5\x87 \xe0\xa4\x86\xe0\xa4\xae \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\x9a\xe0\xa4\x9f\xe0\xa4\xa8\xe0\xa5\x80  soon after ..\xe2\x80\xa6"
1,"imd issues alert: thunderstorm, rain likely in next 48 hours, schools shut in haryana\n"
1,"rt  8th may 2018:thunderstorm accompanied with squall likely at isolated places over jammu &amp; kashmir, himachal pradesh, uttarak\xe2\x80\xa6"
1,"stay safe before, during, and after a thunderstorm with these safety tips:"
1,rt  how to prepare for a thunderstorm
1,"delhi rescue teams on standby, metro cautioned as met warns of thunderstorm, heavy rain. \nin case of any disaster,\xe2\x80\xa6"
1,not happy right now. onstorm windy wind highwinds thunderstorm mothernature storm newroof newfence\xe2\x80\xa6
1,it s storm alert in major portions of western up and power supply has been interrupted in gorakhpur since morning.\xe2\x80\xa6
1,lightning from a storm that blew through a couple nights ago.  it was a great light show!  lightning thunderstorm\xe2\x80\xa6
1,yess! summerrain! thank you! \nthunderstorm \xe2\x9b\x88\xef\xb8\x8f\xf0\x9f\x92\xa7\xe2\x9d\xa4\xef\xb8\x8f
,"rt metoffice: if you re out and about this afternoon, it will be very warm and sunny\xf0\x9f\x8c\x9eagain in the east .. but you\xe2\x80\xa6"
1,himachal to get more squalls\n\n himachalpradesh thunderstorm
1,"delhiites, please be safe. maintain a safe distance from trees, keep necessary stock of food &amp; water and a basic me\xe2\x80\xa6"
1,duststorm thunderstorm lightning alert in north india
1,"thunderstorm with rain would occur over some places of delhi and adjoining ncr including faridabad, ballabhgarh, k\xe2\x80\xa6"
0,why can t we predict this in advance? we spend lot of money on isro &amp; imd. but still we have the old system and war\xe2\x80\xa6
1,"severe thunderstorm warning for parts of southern mingo, logan, western wyoming and northern mcdowell counties in\xe2\x80\xa6"
1,rt  thunderstorm alert issued for 4 districts in uttarakhand \n
1,isolated thunderstorm west of electroniccity area.
1,rt  none of the number working for dhbvn at the time of emergency. tree fell on the lt wires due to thunderstorm  \xe2\x80\xa6
0,"thunderstorm highalert delhi adjoining states uttar pradesh, haryana, punja and rajasthan that witnessed gusty w\xe2\x80\xa6"
1,10 may (day 3): thunderstorm accompanied with squall (wind speed reaching 50\xc2\xad-70 kmph) very likely at isolated pla\xe2\x80\xa6
1,severe thunderstorm warning in bangladesh\n warning weather bangladesh\xe2\x80\xa6
1,severe thunderstorm risk: our updated risk map showing high risk for damaging winds and moderate risk for large ha\xe2\x80\xa6
1,check out the live status of lightning and thunderstorm across andhrapradesh and telangana :\xe2\x80\xa6
1,| newsalert || a spell of rain/thunderstorm accompanied with squall (wind speed 50-70 kmph) likely to occur over del\xe2\x80\xa6  |
1,the weather is so stunning with thunderstorm &amp; rain \xf0\x9f\x8c\xa9\xf0\x9f\x8c\xa7\n\nit s like each drop of water is blessing of allah\xe2\x80\xa6
1,delhi-ncr heavy rain hit delhi-ncr; flight operations at igi airport put on hold \n\nduststorm delhincr\xe2\x80\xa6
1,rt  \xf0\x9f\x8c\xaa storm in delhi  ncr rajasthan \xf0\x9f\x98\xa7\nhope this dangerous storm doesn t do any damage \xf0\x9f\x99\x8f\nthunderstorms thunderstorm we\xe2\x80\xa6
1,"rt  series of thundercells forming in and around the ncr region. thunderstorm duststorm squall, delhi, gurgaon, agra, jh\xe2\x80\xa6"
1,"uttarakhand, j&amp;k and himachal likely to witness thunderstorm, duststorm likely in rajasthan\xe2\x80\xa6"
1,"rt  thunderstorm with light rain and strong winds would occur over ncr including hisar, jind rohtak, bhiwani and narnaul durin\xe2\x80\xa6"
1,thunderstorm alert live updates: imd issues warning for north india tomorrow; 11-year-old girl dies in mainpuri\n
1,"40 killed, several injured in thunderstorm; met department issues alert for next 72 hours\nthunderstorm\xe2\x80\xa6"
1,that was loud thunderstorm
1,freakin midnight outside at 4:50 pm.\nthunderstorm
1,"clear sky today. sunny morning. there is a  warning of impending thunderstorm from the met deptt; people, little ch\xe2\x80\xa6"
1,"thunderstorm deaths: death toll crosses 60, imd issues warning till tomorrow\n \n"
1,massive thunderstorm  accompanied with gusty winds and rains hit national capital delhi. several trees uprooted\xe2\x80\xa6
1,thunderstorm \xf0\x9f\x98\x8d\xe2\x9b\x88 and as a bonus i didnt get electrocuted taking the washing in \xe2\x98\x9d\xf0\x9f\x8f\xbb\xe2\x9a\xa1\xef\xb8\x8f
1,"rt  met issues thunderstorm warning for jagatsinghpur, cuttack, khordha, kendrapara districts till 1.00 pm odisha"
